worker,duration,job,judgment,unit,wqs,wqs_initial
44249409,136.6,1,15,15,0.259874684422,0.248606623931
6342161,92.6666666667,1,15,15,0.261414210551,0.16566481785
28335646,93.9382716049,1,324,324,0.261767443647,0.159107472788
44000728,117.606382979,1,94,94,0.262009672684,0.154740671954
43999669,37.0731707317,1,82,82,0.263209205281,0.207304017091
44240152,55.5384615385,1,52,52,0.264060467574,0.222876179483
44251435,44.5660377358,1,53,53,0.264985508987,0.188253702087
44277951,79.7,1,30,30,0.265844975245,0.197164583796
44277360,80.3333333333,1,30,30,0.265844975245,0.197164583796
42544704,20.3846153846,1,13,13,0.266513173926,0.20691658868
44290398,107.0,1,3,3,0.267332371283,0.226850185222
44244416,27.2666666667,1,15,15,0.267430112859,0.208810482654
43980338,69.0,1,4,4,0.267754870651,0.143209498922
43906893,74.0,1,3,3,0.267962448949,0.14406232187
27934334,50.2727272727,1,154,154,0.26816656991,0.191721108281
44338739,118.733333333,1,15,15,0.268309615141,0.212919025164
24043308,42.9090909091,1,44,44,0.269998750463,0.170597560916
31613324,145.809045226,1,199,199,0.270847637615,0.167841834171
44220716,139.845360825,1,97,97,0.271562869614,0.208660284669
18614189,34.2777777778,1,18,18,0.275936505144,0.185249441859
19378092,56.375,1,8,8,0.276479234373,0.21714980275
44127254,66.5833333333,1,12,12,0.27652226318,0.200420631526
44086788,28.0,1,1,1,0.277285993982,0.256113799528
44221674,59.0,1,2,2,0.278013203112,0.218268053611
41499434,31.9661016949,1,118,118,0.278244335946,0.200081080745
44244017,64.9090909091,1,22,22,0.279123632434,0.202302933981
44327972,42.5,1,2,2,0.279170763213,0.295371905232
44088267,74.6341463415,1,41,41,0.279283661465,0.190233335809
38202325,166.514223195,1,457,457,0.279446776995,0.197291443893
31585669,61.5555555556,1,18,18,0.279750849497,0.192754515702
11068774,39.0,1,2,2,0.280028486495,0.240708857295
44244709,304.0,1,22,22,0.281210475933,0.238636802663
44303332,74.4,1,15,15,0.28149448724,0.236044305226
44162779,182.647058824,1,17,17,0.282306027361,0.201367131594
34713230,45.5217391304,1,23,23,0.28264174689,0.206495065994
43939644,76.5555555556,1,9,9,0.282799758132,0.201799771251
11131207,135.580865604,1,439,439,0.286964850629,0.191758713307
3696575,49.25,1,4,4,0.287307086072,0.221869442923
44220819,116.076271186,1,118,118,0.287639730851,0.224235632532
44207995,20.8181818182,1,11,11,0.290012414714,0.205609764955
39017656,71.7333333333,1,15,15,0.290279487643,0.177239624277
31883685,60.8379310345,1,290,290,0.290928846787,0.210101966684
44180373,279.0,1,4,4,0.29145633382,0.305778782651
43371725,81.0,1,1,1,0.293608152814,0.2583717007
39925494,49.1578947368,1,19,19,0.296573401237,0.185869641166
44247585,144.697674419,1,43,43,0.296969115129,0.227138697878
44259837,163.333333333,1,15,15,0.298931723912,0.196177588792
44213031,72.5,1,4,4,0.299678683593,0.19630995241
32338429,62.5,1,4,4,0.299735832031,0.238075707017
43650804,53.9166666667,1,24,24,0.300046582987,0.130021086192
34537436,51.9230769231,1,13,13,0.30012237766,0.220232150176
44276035,104.985714286,1,70,70,0.3010971705,0.254513733515
44231434,66.5357142857,1,28,28,0.30243505234,0.249537518652
44220882,190.423076923,1,26,26,0.302471991428,0.20957096475
11257883,199.384615385,1,78,78,0.303393864103,0.199187652707
44053585,62.2432432432,1,37,37,0.304738792438,0.236541772002
41841195,41.6601941748,1,103,103,0.307023580106,0.185206574428
44112578,74.4545454545,1,55,55,0.308932174518,0.158372990853
44012585,80.9538461538,1,65,65,0.309200090799,0.259143048163
44133399,185.564885496,1,131,131,0.31124960298,0.219686450357
43021376,86.8181818182,1,11,11,0.311406593768,0.204135897049
29768955,32.4166666667,1,12,12,0.31175346175,0.23122758563
44187710,57.5384615385,1,13,13,0.312567033542,0.181802985257
29096504,27.6024096386,1,83,83,0.313194716258,0.17933982558
43959305,22.825,1,120,120,0.313839223834,0.242621431738
22496080,48.6,1,5,5,0.314889696269,0.231111361941
44057828,25.4,1,10,10,0.314910497727,0.256576987199
39226056,154.763157895,1,38,38,0.314967209117,0.184426413497
44152442,138.515151515,1,33,33,0.315044303903,0.180704183292
44256721,103.442622951,1,61,61,0.315212596125,0.262041608039
43939704,23.0847457627,1,118,118,0.315887342147,0.243051667444
39027412,104.410714286,1,56,56,0.316328212105,0.25194858273
29289135,70.7019230769,1,208,208,0.316348142181,0.212930111343
44004954,118.333333333,1,6,6,0.317128996721,0.209840916932
44064183,149.277777778,1,18,18,0.317312538904,0.248174393213
38548574,54.701754386,1,57,57,0.31760694354,0.216726915127
43982188,20.5625,1,16,16,0.318600779097,0.203470157493
44308105,88.5777777778,1,45,45,0.318718993493,0.254725747173
44090708,108.594594595,1,74,74,0.318945093625,0.169473812259
44246740,102.689189189,1,74,74,0.319550448831,0.239357258671
43859546,186.115384615,1,26,26,0.319557040423,0.214493536831
21405768,184.666666667,1,3,3,0.320634980575,0.245300577253
43826288,67.5,1,2,2,0.322487620631,0.244224029885
44276946,106.866666667,1,30,30,0.322719231547,0.284477270066
41835374,43.0,1,1,1,0.322909706866,0.348263016573
18960682,52.4978354978,1,231,231,0.325410702887,0.211873916346
24280827,64.9,1,20,20,0.326222294384,0.174597675916
44071870,125.659574468,1,188,188,0.328005496093,0.223845458111
6367365,39.7636363636,1,275,275,0.328509153969,0.209252398029
6330007,125.968253968,1,63,63,0.328830118103,0.224805858906
35330747,116.125,1,16,16,0.33206325594,0.199084479133
43713735,37.8444444444,1,45,45,0.332388717333,0.230226556492
44237743,61.2307692308,1,13,13,0.332955062699,0.235726590666
44220760,81.7333333333,1,15,15,0.334715836154,0.28953402992
6377879,39.5050847458,1,295,295,0.336304144298,0.239104698971
44201185,172.25,1,12,12,0.336636829958,0.211467821296
1883056,49.4414893617,1,188,188,0.337435770148,0.241431530844
31508822,46.21875,1,96,96,0.337777913981,0.209426997495
44282542,160.75,1,4,4,0.339259358293,0.281511790262
44118344,57.1111111111,1,9,9,0.339391041745,0.272680769673
12115558,29.9807692308,1,52,52,0.33959636207,0.194474111593
43113169,39.6666666667,1,9,9,0.340030322027,0.253725523397
44232165,191.0,1,2,2,0.340742187837,0.317705562729
29849805,97.5,1,10,10,0.34118845569,0.28035237647
27674429,74.8,1,15,15,0.34136799847,0.238266133719
6338946,90.5,1,4,4,0.341735147683,0.217861164974
44291040,223.318181818,1,22,22,0.34370338664,0.292712170419
39133098,57.7333333333,1,15,15,0.343871992039,0.267685414845
12874324,198.0,1,9,9,0.344413039604,0.223017112514
44230328,38.9,1,20,20,0.34446936564,0.222758352202
39930719,122.823529412,1,34,34,0.346910049968,0.297056585143
19302668,61.0,1,4,4,0.347545158811,0.190052525398
44213102,80.6666666667,1,15,15,0.347745853914,0.260544162923
41957650,42.0,1,8,8,0.348498819277,0.277342061242
27914150,19.6,1,5,5,0.348517119066,0.256345636606
6432269,36.8666666667,1,15,15,0.348977221426,0.189247642694
15193250,47.7324840764,1,157,157,0.351321264,0.260282101939
44203820,140.625,1,8,8,0.352257593694,0.281101696867
5861591,37.4528301887,1,53,53,0.352291640818,0.245063585221
25781776,45.4444444444,1,18,18,0.352407261167,0.316102595017
43889159,226.0,1,6,6,0.352618880703,0.18514724162
15577915,18.4393939394,1,66,66,0.35273452832,0.24422325528
40032300,34.8723404255,1,282,282,0.353244479833,0.240364905191
38044754,78.0909090909,1,11,11,0.353761396351,0.244409904439
42768322,46.0,1,1,1,0.356982657897,0.370048531968
43869892,148.5,1,16,16,0.35848244626,0.261628046869
44287131,41.9259259259,1,27,27,0.359336569414,0.276950666527
44235292,57.0,1,148,148,0.359574179821,0.275490569654
44218005,105.861445783,1,166,166,0.35979462109,0.280291204961
44303394,47.7368421053,1,38,38,0.360827567165,0.280369230894
44057528,112.888198758,1,161,161,0.36117198926,0.247951034525
18215885,63.5,1,4,4,0.362794128179,0.240477481794
44235589,48.5416666667,1,48,48,0.363256593842,0.301046412755
13581319,21.8712871287,1,101,101,0.363493879669,0.249212519564
20312760,36.8701298701,1,77,77,0.364237720899,0.260552799057
44238417,52.3333333333,1,15,15,0.364259978768,0.20882848681
26643631,39.3571428571,1,56,56,0.364472917748,0.269648798886
27106354,74.8666666667,1,15,15,0.366385958272,0.287306675425
34070076,47.7,1,70,70,0.367246631385,0.229982417658
44309696,16.5,1,6,6,0.368450669003,0.255425030348
44142832,111.433333333,1,30,30,0.370054629391,0.298114716596
35147304,31.2857142857,1,7,7,0.371005812156,0.305530289552
24252915,64.0,1,3,3,0.371365106711,0.206537756511
29686407,68.0,1,1,1,0.373101812121,0.325484051755
44217509,36.7857142857,1,14,14,0.374056002921,0.272164436206
43997601,196.636363636,1,22,22,0.374082079787,0.27958973079
44161624,134.944444444,1,18,18,0.374972673892,0.334493975634
44254972,110.477272727,1,44,44,0.375448311398,0.318139046846
43708576,91.8947368421,1,19,19,0.375922810748,0.243582898613
44313556,141.0,1,15,15,0.378138471715,0.275710118554
44190030,97.2612612613,1,111,111,0.37880919006,0.260575446372
35473680,178.2,1,15,15,0.378879484687,0.253567566694
6524027,45.0537634409,1,186,186,0.378906380896,0.237497693747
44204650,38.0,1,2,2,0.38192519043,0.160645402607
44211899,193.083333333,1,48,48,0.383907661979,0.299917191716
38846365,298.064516129,1,31,31,0.38411245064,0.209176003078
6341779,40.8666666667,1,15,15,0.384940830721,0.28166097013
41545007,70.9305555556,1,144,144,0.386401218693,0.282160691371
42393430,55.0,1,8,8,0.389036942437,0.244992775602
44293099,69.0,1,1,1,0.389454031542,0.358284168613
7012325,60.4090909091,1,22,22,0.391563276607,0.278540513097
28351359,35.3333333333,1,6,6,0.39164417112,0.314914189461
38806465,24.9047619048,1,21,21,0.391782841343,0.317475436655
41264988,71.0,1,1,1,0.393849286819,0.37428900525
14861092,22.6666666667,1,129,129,0.394279889892,0.234153030613
44156451,94.0142857143,1,70,70,0.396881568092,0.303717811179
44287673,40.6428571429,1,14,14,0.397467963064,0.302477441018
44214882,113.699029126,1,103,103,0.398019531692,0.317664836243
44182794,54.5,1,2,2,0.400707171971,0.428412474752
28675156,42.8666666667,1,15,15,0.401222866838,0.330907418532
25358609,43.2,1,15,15,0.4016294635,0.301709541294
6352345,33.7647058824,1,17,17,0.402316223966,0.272770341121
29301997,36.1818181818,1,11,11,0.403112328493,0.22030410023
19294877,129.027777778,1,36,36,0.404980027422,0.308417580498
44136987,70.4666666667,1,15,15,0.404985941158,0.261184163882
39478708,127.125,1,40,40,0.407489564383,0.266507197899
23854490,63.0,1,1,1,0.407623588862,0.328829785076
40925305,51.0387096774,1,310,310,0.408482432531,0.282444487531
7111544,19.4285714286,1,7,7,0.408660573009,0.269583481626
41125622,108.0,1,2,2,0.410398460445,0.272366526036
44246595,21.4666666667,1,15,15,0.411558761226,0.27875727596
44283307,22.9310344828,1,29,29,0.412021842403,0.30165505642
6336109,119.748251748,1,143,143,0.41261567302,0.276136194713
11014534,94.1538461538,1,13,13,0.413404032642,0.290762161613
24403612,41.371040724,1,221,221,0.414393257422,0.260263441965
44064364,19.6666666667,1,3,3,0.416483057539,0.357478766546
36971600,96.2666666667,1,15,15,0.416530866049,0.344012971136
28810858,44.0,1,6,6,0.41903849992,0.322570831983
39073124,43.5242290749,1,227,227,0.421663766051,0.295841473991
44292104,67.5666666667,1,30,30,0.421897601055,0.362153445892
35903629,26.2857142857,1,14,14,0.422828272088,0.314773822188
13300986,30.4700854701,1,117,117,0.424789747855,0.276769818606
30330488,51.2222222222,1,9,9,0.425154796561,0.307357847061
43578523,61.9259259259,1,27,27,0.42610631044,0.304443864907
27990857,84.0,1,3,3,0.426341927139,0.389025910796
40488533,92.3,1,20,20,0.42742080827,0.330490118881
38158803,27.0769230769,1,39,39,0.428137200621,0.282208273619
44214553,419.0,1,1,1,0.428793239848,0.380110550779
18531561,75.12,1,25,25,0.428981943642,0.303054555134
44060023,97.0,1,5,5,0.430331373145,0.408445659306
18386513,76.037037037,1,27,27,0.430543867336,0.256808107967
23287154,50.0666666667,1,15,15,0.430899751543,0.313118707359
36851940,71.5106382979,1,47,47,0.432663639246,0.339821135609
44108479,105.5,1,10,10,0.433197692196,0.268493623588
27568181,63.8636363636,1,22,22,0.433431716079,0.27938422752
44216020,226.285714286,1,21,21,0.43438774329,0.308784452643
44039290,85.4166666667,1,60,60,0.436164174895,0.360846975962
39147083,84.2666666667,1,15,15,0.438481695629,0.339948588652
44206177,27.0,1,6,6,0.438821841654,0.373750014844
44213555,84.0,1,1,1,0.439518345,0.37620931352
44229830,64.8695652174,1,69,69,0.442943032254,0.36305481584
44255568,277.0,1,1,1,0.443446875951,0.421170807903
44192955,144.133333333,1,15,15,0.444779460082,0.389007273181
44013595,61.4666666667,1,15,15,0.445116902867,0.296928210624
18666417,59.4347826087,1,92,92,0.445314384796,0.314051845843
44259754,59.8095238095,1,21,21,0.445462472984,0.361549781361
44199127,110.066666667,1,15,15,0.44711299425,0.256707319909
44183461,86.4,1,15,15,0.449060138366,0.321592751698
36166698,43.3870967742,1,31,31,0.450186140842,0.312405502074
35849301,75.8571428571,1,14,14,0.451188604254,0.340278576031
20306047,55.3416666667,1,120,120,0.452500238662,0.339904917121
44182591,93.0,1,13,13,0.453420128123,0.233335374731
42927472,131.25,1,4,4,0.454805825078,0.370314882742
31988217,34.25,1,156,156,0.456375019402,0.314086678807
43619823,38.6785714286,1,28,28,0.456976989977,0.316148344411
44188219,101.5,1,2,2,0.457011524048,0.412597790738
44198456,127.615384615,1,13,13,0.462539088216,0.350655190935
39664721,82.9,1,20,20,0.463647036859,0.271900103271
34374082,45.3888888889,1,18,18,0.465421481416,0.24799039498
44157726,63.5,1,12,12,0.465794673456,0.321748270717
44290944,103.027027027,1,37,37,0.466977452788,0.38185006803
43220185,86.3333333333,1,33,33,0.468567413681,0.356606787731
43605496,121.2,1,10,10,0.468634525142,0.380654245888
23977248,34.2,1,5,5,0.471865803685,0.287757529828
44074924,39.9333333333,1,15,15,0.471975309701,0.40651390306
44200697,458.142857143,1,7,7,0.472429541644,0.296725642601
35351404,53.3333333333,1,15,15,0.474843267219,0.316858144033
36313199,48.3495934959,1,123,123,0.476322146789,0.319861126615
44260958,25.4,1,10,10,0.477569650139,0.338417938299
23144069,55.7037037037,1,27,27,0.478509539807,0.321426499421
38817461,52.0,1,4,4,0.479999245588,0.338030237027
44203888,104.102167183,1,323,323,0.481432627731,0.380154213755
18482369,42.95,1,20,20,0.482329918701,0.363217449374
43799342,48.6666666667,1,15,15,0.485871641389,0.362149726367
44302419,125.586206897,1,29,29,0.487846679652,0.413027624207
30145358,44.125,1,8,8,0.487988833667,0.396569903998
39744930,76.606557377,1,61,61,0.488641030688,0.333748404855
43182644,72.2571428571,1,35,35,0.489287636287,0.382150984881
29328107,163.5,1,2,2,0.490712745592,0.441948865027
